Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,t20yr,t20yr_demean,fedfunds,t2yr,t10yr,tlt_detrend,t20yr_detrend,t10yr_detrend,t2yr_detrend
2017-07-19,111.12339756721393,111.32822810675843,110.95419002560726,111.1412124633789,5140900,0.0,0,2.61,-0.011874866224288905,1.1342857142857143,1.37,2.27,-1.4347994669755764,-0.060158135050042194,0.04477129380513256,0.1409239828593225
2017-07-20,111.7556927290514,111.9694307209545,111.2926073353792,111.4618148803711,12239100,0.0,0,2.6,-0.02088055412318468,1.137142857142857,1.37,2.27,-1.1344092513655681,-0.06948752057346574,0.045362338573746275,0.14128816184266046
2017-07-21,111.96941510794107,112.23657736897846,111.82692313320807,111.93379211425781,6201500,0.0,0,2.57,-0.0485678016630402,1.14,1.36,2.24,-0.6826442188610287,-0.09881690609688976,0.015953383342360183,0.13165234082599886
2017-07-24,111.7200446015535,111.9070670010004,111.46178980961216,111.49740600585938,5378500,0.0,0,2.59,-0.0272692652238109,1.1428571428571428,1.37,2.26,-1.1392425286416454,-0.0781462916203135,0.036544428110973026,0.14201651980933683
2017-07-25,110.55343028533979,110.59796072616257,109.95676042690592,110.04581451416016,9743300,0.0,0,2.67,0.0503338831954534,1.1457142857142857,1.4,2.33,-2.6110462217230435,0.002524322856262806,0.10713547287958702,0.1723806987926746
2017-07-26,109.77867589295944,110.50893048192553,109.6094751185847,110.22395324707031,8459500,0.0,0,2.65,0.028955070322933096,1.1485714285714286,1.36,2.29,-2.4531196901950665,-0.01680506266716053,0.0677265176482007,0.13274487777601318
2017-07-27,109.63615651139038,109.87660321815687,109.37789491115018,109.6806869506836,6390800,0.0,0,2.68,0.05627529439916357,1.1514285714285712,1.36,2.32,-3.0165981879639787,0.013865551809415955,0.09831756241681378,0.13310905675935114
2017-07-28,109.77864146676347,110.41984174270789,109.7697408144356,110.3307876586914,5491800,0.0,0,2.65,0.025080962835565046,1.1542857142857141,1.34,2.3,-2.3867096813383455,-0.015463833714007613,0.07890860718542791,0.11347323574268953
2017-07-31,109.94785512861652,110.47328580415049,109.89442403409804,110.4643783569336,5464600,0.0,0,2.66,0.033486373615766674,1.157142857142857,1.34,2.3,-2.2733311844783373,-0.0047932192374311455,0.07949965195404118,0.11383741472602749
2017-08-01,109.93694013591627,111.30244901553037,109.91909332842914,111.23997497558594,9676800,0.269,0,2.61,-0.015763007003132046,1.16,1.34,2.26,-1.5179467672081728,-0.054122604760855175,0.04009069672265442,0.11420159370936567
2017-08-02,111.35599168743624,111.71298910499776,111.27567084329358,111.30244445800781,5745600,0.0,0,2.6,-0.024591961230262083,1.1595652173913042,1.36,2.27,-1.475689486168477,-0.06345199028427828,0.050681741491268806,0.13456577269270387
2017-08-03,111.82007588125859,112.47158978540045,111.7933022700142,112.45374298095703,10324500,0.0,0,2.56,-0.06165596299252307,1.1591304347826086,1.34,2.24,-0.3446031646014376,-0.10278137580770208,0.02127278625988227,0.11492995167604181
2017-08-04,111.69513583502464,111.72190944818962,111.0614686898707,111.49878692626953,8485500,0.0,0,2.61,-0.011126146492863143,1.158695652173913,1.36,2.27,-1.319771420671131,-0.05211076133112602,0.05186383102849579,0.13529413065938
2017-08-07,111.41846542238488,111.6505147645439,111.21319650402678,111.62374114990234,4684600,0.0,0,2.6,-0.020165867106823665,1.1582608695652172,1.36,2.26,-1.2150293984204978,-0.06144014685454913,0.04245487579710927,0.1356583096427182
2017-08-08,111.44522179026266,111.54339622886322,110.8026279409347,111.22209930419922,6197400,0.0,0,2.63,0.009387126852577143,1.1578260869565216,1.36,2.29,-1.6368834455058021,-0.030769532377973086,0.07304592056572279,0.13602248862605637
2017-08-09,112.39129164569512,112.40913845374217,111.73977080083979,111.82902526855469,9221800,0.0,0,2.59,-0.029221378913449225,1.157391304347826,1.33,2.24,-1.0501696825325126,-0.07009891790139688,0.02363696533433668,0.1063866676093943
2017-08-10,112.11460613483908,112.84644772698876,112.02535167964413,112.78397369384766,10378200,0.0,0,2.55,-0.06607495259920126,1.1569565217391304,1.33,2.2,-0.11543345862170895,-0.10942830342482024,-0.015771989897049643,0.10675084659273248
2017-08-11,112.2484776754967,112.86429802778656,112.05213557180058,112.8375244140625,5717800,0.0,0,2.55,-0.06307154566287387,1.1565217391304348,1.3,2.19,-0.08209493978904447,-0.108757688948244,-0.025180945128436605,0.07711502557607064
2017-08-14,112.44479204276443,112.7036149111793,112.21274958900521,112.25736999511719,5111000,0.0,0,2.57,-0.04111374813274349,1.156086956521739,1.33,2.22,-0.6824615601165505,-0.08808707447166775,0.005410099640177357,0.10747920455940863
2017-08-15,111.32030142017801,112.04321627583012,111.3024478037256,111.78439331054688,7473200,0.0,0,2.6,-0.010608577763073335,1.1556521739130434,1.35,2.27,-1.1756504460690422,-0.05741645999509082,0.05600114440879089,0.12784338354274705
2017-08-16,111.40951945597446,112.47157784111138,111.39166584426856,112.19490814208984,5283800,0.0,0,2.58,-0.029217278773842725,1.1552173913043478,1.33,2.23,-0.7853478159082528,-0.0767458455185146,0.016592189177404126,0.10820756252608499
2017-08-17,112.18599724416833,113.06064049452178,112.01642876386416,113.03386688232422,9364700,0.0,0,2.54,-0.06607103882957732,1.154782608695652,1.32,2.19,0.03339872294394297,-0.1160752310419384,-0.022816766053982196,0.09857174150942294
2017-08-18,113.32834640096195,113.48006801750348,112.68575272013179,113.00704956054688,8382500,0.0,0,2.54,-0.06306780979186888,1.1543478260869564,1.33,2.19,-0.013630800215580052,-0.11540461656536172,-0.022225721285368483,0.10893592049276135
2017-08-21,113.14095839723844,113.36408090531066,112.89998908455019,113.28376007080078,7669800,0.0,0,2.52,-0.07929200025587502,1.1539130434782607,1.32,2.18,0.24286750865614692,-0.1347340020887855,-0.031634676516755,0.0993000994760993
2017-08-22,113.15881332937823,113.17666013420217,112.69471469405218,112.84644317626953,6140700,0.0,0,2.55,-0.047051454789698965,1.153478260869565,1.33,2.22,-0.21466158725729656,-0.10406338761220946,0.008956368251858748,0.10966427845943749
2017-08-23,113.38192622691372,113.6228955219787,113.1320301256143,113.61397552490234,7446400,0.0,0,2.51,-0.08309457048107616,1.1530434782608694,1.32,2.17,0.5326585599933367,-0.1433927731356328,-0.040452586979527805,0.10002845744277566
2017-08-24,113.23914709409704,113.62291812863648,113.09635221172577,113.19452667236328,5569400,0.0,0,2.53,-0.06022663545920892,1.1526086956521737,1.33,2.19,0.0929975060720949,-0.12272215865905656,-0.019861542210914518,0.11039263642611385
2017-08-25,113.36405574599446,113.74782664707331,113.23018771818782,113.63180541992188,7303300,0.0,0,2.51,-0.07657997021106322,1.1521739130434783,1.35,2.17,0.5100640522485094,-0.14205154418248034,-0.03927049744230082,0.13075681540945183
2017-08-28,113.27480544866756,113.69427675030526,113.10523701439895,113.5604019165039,4448500,0.0,0,2.51,-0.07309906247419651,1.1517391304347826,1.33,2.16,0.41844834744836135,-0.1413809297059041,-0.048679452673686896,0.11112099439279
2017-08-29,114.64928268542238,114.70282991176632,113.62291091333111,113.92636108398438,7659400,0.0,0,2.48,-0.09841274145264167,1.151304347826087,1.33,2.13,0.7641953135466508,-0.17071031522932767,-0.07808840790507388,0.11148517337612818
2017-08-30,113.7567730281816,114.00666913530092,113.64967177834836,113.8906478881836,4735200,0.0,0,2.49,-0.08439398047752134,1.1508695652173913,1.33,2.15,0.7082699163636903,-0.1600397007527512,-0.057497363136460145,0.11184935235946614
2017-08-31,113.91741199664742,114.26548251812554,113.85493797507846,114.22978210449219,7978400,0.0,0,2.47,-0.09964879954672501,1.1504347826086956,1.33,2.12,1.0271919312901048,-0.17936908627617454,-0.08690631836784624,0.11221353134280454
2017-09-01,113.85686996827523,113.88369871055087,113.06986396107824,113.35604858398438,14128600,0.263,0,2.51,-0.05693749047641994,1.15,1.35,2.16,0.133246209400113,-0.1386984717995987,-0.04631527359923293,0.13257771032614252
2017-09-05,114.1967095467077,115.18941386868585,114.1967095467077,115.15363311767578,15215700,0.0,0,2.43,-0.13071305909112807,1.150238095238095,1.3,2.07,1.91061854170934,-0.2180278573230221,-0.13572422883061952,0.08294188930948043
2017-09-06,115.11787413791721,115.36828482722883,114.24142990214702,114.44712829589844,9066400,0.0,0,2.46,-0.09613519276880433,1.1504761904761904,1.3,2.1,1.183901518549817,-0.18735724284644562,-0.10513318406200556,0.08330606829281884
2017-09-07,114.76909700369745,115.87806847334194,114.76909700369745,115.61870574951172,13618900,0.0,0,2.4,-0.1490381385520405,1.1507142857142856,1.27,2.05,2.335266770780919,-0.24668662836986943,-0.15454213929339256,0.05367024727615677
2017-09-08,115.46663219300855,115.51135130042512,114.98370131343428,115.36825561523438,9808500,0.0,0,2.41,-0.13271822316331106,1.150952380952381,1.27,2.06,2.0646044351213817,-0.23601601389329252,-0.14395109452477817,0.05403442625949517
2017-09-11,114.35765960490279,114.51863882744075,113.81211928536737,113.99098205566406,17856700,0.0,0,2.49,-0.050321940292251455,1.151190476190476,1.32,2.14,0.6671186741688899,-0.1553453994167162,-0.06336004975616483,0.10439860524283318
2017-09-12,113.62431937375283,113.66008647180247,113.15926522097372,113.39179229736328,7557400,0.0,0,2.52,-0.01939821573351308,1.1514285714285712,1.33,2.17,0.0477167144859294,-0.12467478494014017,-0.03276900498755131,0.11476278422617114
2017-09-13,113.4991573867806,113.50809575311612,112.93572644134343,112.94467163085938,6740000,0.0,0,2.53,-0.00897102410926287,1.1516666666666666,1.35,2.2,-0.4196161534001561,-0.1140041704635637,-0.002177960218937347,0.13512696320950957
2017-09-14,113.01619131770487,113.42758123150415,112.98041739174249,113.4096908569336,6674500,0.0,0,2.52,-0.0181087048315689,1.1519047619047618,1.37,2.2,0.025190871291883354,-0.12333355598698725,-0.0015869154503240779,0.15549114219284754
2017-09-15,113.57963497743599,113.58858016627103,113.16824499236229,113.45442962646484,9769200,0.0,0,2.52,-0.017285581884679324,1.1521428571428571,1.39,2.2,0.04971743944095408,-0.12266294151041102,-0.0009958706817103646,0.17585532117618552
2017-09-18,113.13247083206737,113.1950735074267,112.54221118738242,112.80156707763672,6863000,0.0,0,2.56,0.021681944564624356,1.1523809523809523,1.4,2.23,-0.6233573107693644,-0.0819923270338343,0.029595174086903153,0.1862195001595237
2017-09-19,112.93571247527942,112.96254121732908,112.44383628361665,112.52432250976562,5554900,0.0,0,2.57,0.030241856175322823,1.1526190476190474,1.4,2.24,-0.9208140800226374,-0.07132171255725828,0.04018621885551665,0.18658367914286167
2017-09-20,112.65848537083015,112.73003323957808,112.08611606720741,112.60482788085938,8037000,0.0,0,2.59,0.04795813544008132,1.1528571428571428,1.45,2.28,-0.8605209103110667,-0.05065109808068202,0.08077726362412996,0.2369478581261999
2017-09-21,112.82838960478324,113.18611523796368,112.52431462876496,112.54219818115234,6147800,0.0,0,2.57,0.026687311101895705,1.153095238095238,1.45,2.27,-0.9433628114002772,-0.06998048360410536,0.07136830839274388,0.23731203710953808
2017-09-22,113.13244438793937,113.33814274357043,112.73893805012949,112.86414337158203,5660700,0.0,0,2.57,0.02547425150635485,1.1533333333333333,1.46,2.26,-0.641629822352769,-0.06930986912752912,0.06195935316135692,0.24767621609287627
2017-09-25,112.97147316871086,113.82108174223825,112.8641513899077,113.57067108154297,9679000,0.0,0,2.53,-0.013865487198479798,1.1535714285714285,1.44,2.22,0.04468568622600344,-0.10863925465095292,0.022550397929971044,0.2280403950762142
2017-09-26,113.37390570941328,113.48122747667789,113.06983760359728,113.3649673461914,7251900,0.0,0,2.54,-0.003689783234912536,1.1538095238095236,1.45,2.24,-0.18123025050775254,-0.09796864017437601,0.043141442698584775,0.23840457405955262
2017-09-27,111.67469731997427,112.0592584865617,111.44217021796875,111.65680694580078,12145700,0.0,0,2.62,0.07284157054849283,1.154047619047619,1.47,2.31,-1.9096028522805568,-0.0172980256977997,0.11373248746719788,0.2587687530428906
2017-09-28,111.08444018129437,111.47794654344139,110.86980344884086,111.32591247558594,8883700,0.0,0,2.63,0.07907604461447004,1.1542857142857141,1.45,2.31,-2.26070952387758,-0.006627411221223678,0.1143235322358116,0.23913293202622854
2017-09-29,111.57634735107422,111.81781287459599,111.13812178059445,111.57634735107422,11285500,0.0,0,2.63,0.07548167895017599,1.1545238095238095,1.47,2.33,-2.030486849771478,-0.005956796744647441,0.13491457700442533,0.25949711100956696
2017-10-02,111.84696889891866,112.01723728743222,111.33617057036756,111.37201690673828,7860700,0.252,0,2.64,0.08159614808880455,1.1547619047619047,1.49,2.34,-2.2550294954895946,0.004713817731929026,0.14550562177303838,0.27986128999290494
2017-10-03,111.04938883367662,111.57811366376527,111.04938883367662,111.47953796386719,6219800,0.0,0,2.63,0.06834177772113126,1.1549999999999998,1.47,2.33,-2.1677206397428677,-0.004615567791494968,0.1360966665416523,0.2602254689762431
2017-10-04,111.59605756870968,111.64982365775201,111.01356653512114,111.488525390625,7447000,0.0,0,2.64,0.07478078782471664,1.1552380952380952,1.47,2.33,-2.1789454143672486,0.006055046685081944,0.13668771131026602,0.2605896479595813
2017-10-05,111.36304970669092,111.38993958576783,110.84329494002274,111.06732940673828,8180300,0.0,0,2.65,0.08092711565086574,1.1554761904761903,1.49,2.35,-2.6203535996361467,0.016725661161657968,0.1572787560788793,0.28095382694291926
2017-10-06,110.48481727358424,111.2106866189385,110.25181955845042,110.75365447998047,10375000,0.0,0,2.68,0.105884974030372,1.1557142857142857,1.54,2.37,-2.9542407277761384,0.04739627563823445,0.17786980084749304,0.3313180059262575
2017-10-09,110.9239406322288,111.17485813326387,110.79848188171128,111.1031723022461,3590900,0.0,0,2.665,0.08675383884717336,1.1559523809523808,1.525,2.3600000000000003,-2.6249351068926927,0.03306689011481101,0.16846084561610697,0.31668218490959554
2017-10-10,111.24654807605437,111.90073169086085,111.13900907667839,111.28239440917969,6666800,0.0,0,2.65,0.06849230071775647,1.1561904761904762,1.51,2.35,-2.4659252013412782,0.018737504591387122,0.15905189038472,0.3020463638929338
2017-10-11,111.63187380557554,111.71252975438016,111.35407330444563,111.49745178222656,4385900,0.0,0,2.64,0.05583355977604043,1.1564285714285714,1.51,2.35,-2.2710800296765825,0.009408119067963572,0.15964293515333372,0.3024105428762718
2017-10-12,111.61395486444967,111.99929435443462,111.3361475243287,111.97240447998047,7141600,0.0,0,2.62,0.034204761604402556,1.1566666666666665,1.51,2.33,-1.8163395333048555,-0.009921266455459765,0.14023397992194742,0.30277472185960996
2017-10-13,112.53699171405593,112.85960188377621,112.16957191748985,112.77894592285156,7746900,0.0,0,2.58,-0.005531818468524907,1.1569047619047619,1.51,2.28,-1.030010291815941,-0.049250651978883564,0.09082502469056086,0.30313890084294814
2017-10-16,112.49216565287864,112.82373906692531,112.35774362896846,112.69828033447266,5737300,0.0,0,2.58,-0.005280372174500947,1.157142857142857,1.54,2.3,-1.1308880815770266,-0.04858003750230733,0.11141606945917415,0.33350307982628613
2017-10-17,112.36675323408073,112.99404715489267,112.36675323408073,112.84170532226562,4969600,0.0,0,2.58,-0.005040355257478257,1.1573809523809524,1.54,2.3,-1.007675295166237,-0.047909423025730646,0.11200711422778786,0.33386725880962453
2017-10-18,112.06204563286553,112.17854109699313,111.73047215297845,112.09788513183594,5943800,0.0,0,2.62,0.03337056998149812,1.1576190476190475,1.59,2.34,-1.7717076869781039,-0.007238808549154374,0.1525981589964016,0.38423143779296254
2017-10-19,112.68037588040876,112.92233693836246,112.25918998003633,112.29503631591797,8966500,0.0,0,2.6,0.012762816800520937,1.1578571428571427,1.58,2.33,-1.5947687042782661,-0.026568194072578155,0.1431892037650151,0.3745956167763007
2017-10-20,111.12109205075325,111.3720095517883,110.79848188171128,111.1031723022461,12326900,0.0,0,2.67,0.07900087058231531,1.158095238095238,1.6,2.39,-2.8068449193323204,0.044102420403998366,0.20378024853362886,0.3949597957596389
2017-10-23,111.26447636024992,111.56019664831915,111.1390107739008,111.3003158569336,6871100,0.0,0,2.66,0.06586446737402829,1.1583333333333332,1.58,2.38,-2.6299135660269997,0.034773034880574816,0.19437129330224234,0.37532397474297685
2017-10-24,110.55650919503051,110.84327298213938,110.35935780945793,110.61027526855469,6842800,0.0,0,2.7,0.10105244612975417,1.1585714285714286,1.6,2.42,-3.340166355788085,0.07544364935715153,0.2349623380708561,0.3956881537263153
2017-10-25,109.803750101979,110.20701616481942,109.70517440908388,110.08155059814453,9961400,0.0,0,2.72,0.1155500622147656,1.1588095238095237,1.61,2.44,-3.8891032275804207,0.09611426383372779,0.2555533828394694,0.40605233270965324
2017-10-26,110.27872148793259,110.27872148793259,109.7141571044922,109.71415710449219,8179400,0.0,0,2.74,0.1293886957504582,1.1590476190476189,1.63,2.46,-4.276708922614944,0.11678487831030404,0.2761444276080831,0.4264165116929912
2017-10-27,110.17118046934432,110.52067365534266,110.0009121039133,110.44001770019531,10480900,0.0,0,2.71,0.09487102776180079,1.1592857142857143,1.59,2.42,-3.571060528294012,0.08745549278688047,0.2367354723766968,0.3867806906763296
2017-10-30,110.9956168545111,111.53329811091884,110.72677280781318,111.49745178222656,9051600,0.0,0,2.66,0.04283143559080971,1.1595238095238094,1.58,2.37,-2.5338386476449415,0.03812610726345689,0.18732651714531023,0.37714486965966754
2017-10-31,111.59603930913892,111.71254159898827,111.47954385627843,111.53330993652344,4424300,0.0,0,2.66,0.04088455215486375,1.1597619047619048,1.6,2.38,-2.5181926947302458,0.038796721740033124,0.19791756191392373,0.39750904864300574
2017-11-01,111.67071453967591,112.38016341628604,111.62581687495914,112.0299301147461,8940400,0.263,0,2.63,0.010389799784187748,1.16,1.61,2.37,-2.041784717889769,0.009467336216609556,0.18850860668253766,0.4078732276263439
2017-11-02,112.25443610007768,112.72141153960851,112.18259161662155,112.52384948730469,7222700,0.0,0,2.61,-0.00917337293327547,1.1666666666666665,1.61,2.35,-1.5680775467133543,-0.009862049306814225,0.1690996514511509,0.4082374066096821
2017-11-03,112.67652870639687,112.88307305918457,112.38017531173489,112.82919311523438,10984100,0.0,0,2.59,-0.02784731052721723,1.1733333333333333,1.63,2.34,-1.282946120165846,-0.029191434830238006,0.1596906962197644,0.42860158559301986
2017-11-06,113.08960456554014,113.35003566838422,112.90101794309444,113.25125122070312,6246700,0.0,0,2.58,-0.03612697823052535,1.18,1.61,2.32,-0.8811002160792754,-0.038520820353661556,0.1402817409883781,0.40896576457635825
2017-11-07,113.35902762450368,113.85294305363296,113.26921859060077,113.72721862792969,6422700,0.0,0,2.56,-0.05357575194731945,1.1866666666666665,1.63,2.32,-0.42534501023489213,-0.05785020587708534,0.14087278575699136,0.4293299435596962
2017-11-08,113.68229808952609,113.8708915529695,113.34104710377711,113.47575378417969,3356200,0.0,0,2.57,-0.041595035949714365,1.1933333333333334,1.65,2.32,-0.6970220553670714,-0.04717959140050931,0.14146383052560507,0.4496941225430342
2017-11-09,113.03571605772504,113.36798476429966,112.74834500939406,113.15245819091797,6280400,0.0,0,2.59,-0.02061344340654525,1.2,1.63,2.33,-1.0405298500109694,-0.026508976923932615,0.15205487529421902,0.4300583015263726
2017-11-10,111.99399968009759,112.11074182158252,111.32047309540746,111.44619750976562,11981000,0.0,0,2.67,0.05668716765738857,1.2066666666666666,1.67,2.4,-2.7670027325454924,0.05416163755264369,0.22264592006283213,0.4704224805097106
2017-11-13,112.07482528477256,112.08380070608709,111.63478298756071,111.6796875,5880800,0.0,0,2.67,0.05411047821841608,1.2133333333333334,1.7,2.4,-2.5537249436932967,0.05483225202921993,0.22323696483144584,0.5007866594930488
2017-11-14,112.04788833826426,112.46996612710035,112.04788833826426,112.43404388427734,6195900,0.0,0,2.64,0.023014547390306728,1.22,1.68,2.38,-1.8195807607981465,0.025502866505796806,0.20382800960005953,0.48115083847638696
2017-11-15,113.20634726274267,113.7541494383999,112.82917401600164,113.65536499023438,9568200,0.0,0,2.58,-0.03530429567288884,1.2266666666666666,1.68,2.33,-0.6184718562232945,-0.03382651901762701,0.15441905436867343,0.4815150174597249
2017-11-16,113.16143315537512,113.44880418514816,112.65852871467295,112.66751098632812,5894900,0.0,0,2.62,0.004482263221333493,1.2333333333333334,1.72,2.37,-1.6265380615117238,0.006844095458949262,0.19501009913728673,0.5218791964430631
2017-11-17,113.21532973362565,113.54760531907844,113.11654528528743,113.50270080566406,6938800,0.0,0,2.59,-0.024357839652363822,1.24,1.73,2.35,-0.8115604435579655,-0.022485290064474306,0.17560114390590043,0.5322433754264013
2017-11-20,113.07166833798473,113.49373932465579,113.07166833798473,113.45781707763672,4232300,0.0,0,2.6,-0.013705210577255933,1.2466666666666666,1.77,2.37,-0.8766563729674886,-0.011814675587897838,0.19619218867451416,0.5726075544097395
2017-11-21,114.13132000373437,114.31093120139134,113.43085346153877,113.81700897216797,5818400,0.0,0,2.58,-0.032173155551017185,1.2533333333333334,1.77,2.36,-0.5376766798184178,-0.03114406111132162,0.1867832334431272,0.5729717333930775
2017-11-22,113.70926867479137,114.230124108971,113.61048421194556,114.18522644042969,4140700,0.0,0,2.57,-0.04025619393506208,1.26,1.74,2.32,-0.18967141293887835,-0.04047344663474517,0.14737427821174087,0.5433359123764157
2017-11-24,113.98764516245473,114.07744734127374,113.7721185629957,113.87090301513672,3141400,0.0,0,2.58,-0.028880912392558855,1.2666666666666666,1.75,2.34,-0.5242070396140264,-0.0298028321581687,0.1679653229803546,0.5537000913597538
2017-11-27,113.92477799388745,114.09540692224438,113.52964020252057,113.7092514038086,6079900,0.0,0,2.57,-0.03711359819289761,1.2733333333333334,1.74,2.32,-0.7060708523243306,-0.039132217681592696,0.14855636774896785,0.5440642703430918
2017-11-28,113.84395867073876,114.21215651881045,113.57455212842342,113.86192321777344,5983000,0.0,0,2.58,-0.025881161911401662,1.28,1.75,2.34,-0.5736112397416662,-0.028461603205015784,0.16914741251758159,0.5544284493264302
2017-11-29,112.7573223173282,112.8650890315558,112.34422685665527,112.73936462402344,14547100,0.0,0,2.62,0.013477072720935013,1.2866666666666666,1.78,2.37,-1.7163820348738454,0.012209011271560488,0.19973845728619555,0.5847926283097682
2017-11-30,112.53279702939626,112.72138361314646,111.75151073264051,112.36217498779297,9630000,0.0,0,2.65,0.041500842142710326,1.2933333333333334,1.78,2.42,-2.1137838724864935,0.04287962574813653,0.25032950205480864,0.5851568072931064
2017-12-01,113.26657510587134,114.90433730201198,112.57367175435452,113.87848663330078,24583100,0.255,0,2.58,-0.027203741591048658,1.3,1.78,2.37,-0.6176844283608744,-0.02644975977528663,0.20092054682342253,0.5855209862764446
2017-12-04,113.31154493257257,113.98644693332871,113.21255875655837,113.93245697021484,9609200,0.0,0,2.58,-0.02596720788236473,1.3029268292682927,1.8,2.37,-0.5839262928289912,-0.025779145298710393,0.20151159159203624,0.6058851652597825
2017-12-05,113.80645525995592,114.73331940846887,113.78845403186341,114.49935150146484,10958900,0.0,0,2.55,-0.0534232438877118,1.3058536585365854,1.83,2.36,-0.037243962961170496,-0.055108530822134405,0.19210263636064928,0.6362493442431207
2017-12-06,115.06633265213708,115.39027940438147,114.87736085271932,114.89535522460938,11834200,0.0,0,2.53,-0.07008582371099781,1.308780487804878,1.78,2.33,0.3385475588011815,-0.07443791634555774,0.1626936811292632,0.5866135232264589
2017-12-07,115.1203127154278,115.27329575788565,113.65352780890753,113.99547576904297,13056800,0.0,0,2.58,-0.019172831724133754,1.3117073170731708,1.8,2.37,-0.581544098147404,-0.02376730186898124,0.20328472589787694,0.6069777022097971
2017-12-08,113.91447838150694,114.04946018157996,113.59952542497625,114.00447082519531,4786100,0.0,0,2.59,-0.008755884827582161,1.3146341463414635,1.8,2.38,-0.5927612433772396,-0.013096687392405215,0.21387577066649044,0.6073418811931353
2017-12-11,114.15745199474546,114.36441814719079,113.75251344224992,113.7705078125,3863800,0.0,0,2.59,-0.008357890062692164,1.3175609756097562,1.82,2.39,-0.8469364574547456,-0.012426072915828978,0.22446681543510394,0.6277060601764732
2017-12-12,113.53653786459157,113.75251149665776,113.0866030959766,113.72550964355469,7502400,0.0,0,2.6,0.001567468576521236,1.3204878048780488,1.83,2.4,-0.9121468277822373,-0.0017554584392520667,0.23505786020371744,0.6380702391598114
2017-12-13,114.1124473234012,114.63437327299458,113.9144749380065,114.58038330078125,8532900,0.0,0,2.56,-0.03668559817695716,1.3234146341463415,1.79,2.36,-0.0774853719378541,-0.041084843962675865,0.19564890497233112,0.5984344181431496
2017-12-14,114.32841440615591,115.16529325490866,114.09444643084359,115.0663070678711,6885000,0.0,0,2.53,-0.06365443462345954,1.3263414634146342,1.82,2.35,0.3882261937698104,-0.07041422948609988,0.1862399497409446,0.6287985971264878
2017-12-15,115.01234605092509,115.71424332999095,114.78737862222648,115.49828338623047,7239400,0.0,0,2.52,-0.07030650577693853,1.329268292682927,1.84,2.35,0.7999903107470061,-0.07974361500952343,0.1868309945095583,0.6491627761098258
2017-12-18,115.15628643278909,115.18328141589757,114.20242708051043,114.44538879394531,7239700,0.0,0,2.57,-0.0193834827870778,1.3321951219512196,1.84,2.39,-0.2731164829203294,-0.029073000532946924,0.22742203927817206,0.6495269550931639
2017-12-19,113.67151479320806,113.72550476617927,112.5466779199118,112.96061706542969,11045800,0.0,0,2.66,0.06740667552142554,1.3351219512195123,1.87,2.46,-1.7781004128181337,0.061597613943629614,0.2980130840467856,0.6798911340765021
2017-12-20,111.86276160992816,112.22271073881386,111.53880808047688,111.70978546142578,10005800,0.0,0,2.71,0.11207000845226966,1.338048780487805,1.87,2.49,-3.049144218204219,0.11226822842020567,0.32860412881539913,0.6802553130598401
2017-12-21,111.84688301157661,112.59535611172198,111.8198309274717,112.36089324951172,7026900,0.262,0,2.68,0.07833955352262123,1.3409756097560976,1.89,2.48,-2.418248631500461,0.08293884289678255,0.3191951735840126,0.7006194920431783
2017-12-22,112.45111260290192,112.5773602974887,112.29781281375844,112.51423645019531,3974300,0.0,0,2.68,0.07477866472613837,1.3439024390243903,1.91,2.48,-2.2851176321990465,0.08360945737335879,0.31978621835262633,0.7209836710265163
2017-12-26,112.70355929565271,113.19953017124654,112.69453964192047,112.84783935546875,3168400,0.0,0,2.66,0.05228872542040497,1.346829268292683,1.92,2.47,-1.9717269283077883,0.064280071849935,0.3103772631212398,0.7313478500098543
2017-12-27,113.36184167593879,114.50709682120166,113.35282202283213,114.31771850585938,9059700,0.0,0,2.59,-0.016906216644159144,1.3497560975609757,1.89,2.42,-0.5220599792993426,-0.005049313673488598,0.26096830788985326,0.7017120289931926
2017-12-28,114.10130151979716,114.37183608864028,113.95702146173275,114.21853637695312,5297100,0.0,0,2.6,-0.006592297705787953,1.3526829268292684,1.91,2.43,-0.641454309587786,0.00562130080308787,0.2715593526584672,0.7220762079765306
2017-12-29,114.07424129743248,114.63334282248124,114.05620887145385,114.39888000488281,7580500,0.0,0,2.58,-0.025383556900979265,1.355609756097561,1.89,2.4,-0.4813228830402778,-0.013708084720335911,0.24215039742708022,0.7024403869598688
2018-01-02,114.06521714192478,114.08325644717071,112.7847016686276,113.16344451904297,16238200,0.0,0,2.64,0.0330429684127016,1.3585365853658538,1.92,2.46,-1.7369705702623008,0.04696252975624082,0.302741442195694,0.732804565943207
2018-01-03,113.62338018310547,113.80373200283232,113.16347409882681,113.70453643798828,8605100,0.0,0,2.62,0.012450106212124279,1.3614634146341462,1.94,2.44,-1.2160908526991676,0.027633144232817042,0.2833324869643077,0.7531687449265452
2018-01-04,113.30775761142401,113.76766368171091,113.05526231949572,113.6865005493164,9217900,0.0,0,2.62,0.01188419229339166,1.364390243902439,1.96,2.46,-1.2543389427532219,0.02830375870939328,0.30392353173292097,0.7735329239098832
2018-01-05,113.50611858208569,113.78566588388993,113.04621263397317,113.36183166503906,10915400,0.0,0,2.64,0.030434910825510197,1.3673170731707316,1.96,2.47,-1.599220028412745,0.04897437318596998,0.3145145765015349,0.7738971028932213
